Country,Gender,Demographics Question,Demographics Response,Question,Survey Year,Value
Sierra Leone,M,Employment,Employed for kind,... if she refuses to have sex with him,01/01/2013,3.1780497764304645
Sierra Leone,M,Employment,Unemployed,... if she refuses to have sex with him,01/01/2013,2.6457513110645907
Sierra Leone,M,Marital status,Married or living together,... for at least one specific reason,01/01/2013,5.882176338237498
Sierra Leone,M,Marital status,Never married,... for at least one specific reason,01/01/2013,5.779273442732997
Sierra Leone,M,Marital status,"Widowed, divorced, separated",... for at least one specific reason,01/01/2013,6.164414002968976
Sierra Leone,M,Marital status,Married or living together,... if she argues with him,01/01/2013,4.9598387455107575
Sierra Leone,M,Marital status,Never married,... if she argues with him,01/01/2013,4.868264656213696
Sierra Leone,M,Marital status,"Widowed, divorced, separated",... if she argues with him,01/01/2013,5.3103672907756065
Sierra Leone,M,Marital status,Married or living together,... if she burns the food,01/01/2013,2.1213203435596424
Sierra Leone,M,Marital status,Never married,... if she burns the food,01/01/2013,2.345207879911715
Sierra Leone,M,Marital status,"Widowed, divorced, separated",... if she burns the food,01/01/2013,1.5165750730894545
Sierra Leone,M,Marital status,Married or living together,... if she goes out without telling him,01/01/2013,4.538722329187998
Sierra Leone,M,Marital status,Never married,... if she goes out without telling him,01/01/2013,4.301162633521313
Sierra Leone,M,Marital status,"Widowed, divorced, separated",... if she goes out without telling him,01/01/2013,4.837354609549549
Sierra Leone,M,Marital status,Married or living together,... if she neglects the children,01/01/2013,4.857983159858597
Sierra Leone,M,Marital status,Never married,... if she neglects the children,01/01/2013,4.516635874025077
Sierra Leone,M,Marital status,"Widowed, divorced, separated",... if she neglects the children,01/01/2013,5.118593631354169
Sierra Leone,M,Marital status,Married or living together,... if she refuses to have sex with him,01/01/2013,3.1622776601683795
Sierra Leone,M,Marital status,Never married,... if she refuses to have sex with him,01/01/2013,3.033150146178909
Sierra Leone,M,Marital status,"Widowed, divorced, separated",... if she refuses to have sex with him,01/01/2013,2.8106938814761437
Sierra Leone,M,Residence,Rural,... for at least one specific reason,01/01/2013,6.1400326353317904
Sierra Leone,M,Residence,Urban,... for at least one specific reason,01/01/2013,5.338539126015656
Sierra Leone,M,Residence,Rural,... if she argues with him,01/01/2013,5.186520955180869
Sierra Leone,M,Residence,Urban,... if she argues with him,01/01/2013,4.47213595499958
Sierra Leone,M,Residence,Rural,... if she burns the food,01/01/2013,2.1213203435596424
Sierra Leone,M,Residence,Urban,... if she burns the food,01/01/2013,2.3021729280692322
Sierra Leone,M,Residence,Rural,... if she goes out without telling him,01/01/2013,4.795831523312719
Sierra Leone,M,Residence,Urban,... if she goes out without telling him,01/01/2013,3.8078865529319543
Sierra Leone,M,Residence,Rural,... if she neglects the children,01/01/2013,5.079369964578338
Sierra Leone,M,Residence,Urban,... if she neglects the children,01/01/2013,4.074309804306703
Sierra Leone,M,Residence,Rural,... if she refuses to have sex with him,01/01/2013,3.3316663070406265
Sierra Leone,M,Residence,Urban,... if she refuses to have sex with him,01/01/2013,2.6645825009994657
South Africa,F,Age,15-24,... for at least one specific reason,01/01/2016,2.529822146983347
South Africa,F,Age,25-34,... for at least one specific reason,01/01/2016,2.2583179370125386
South Africa,F,Age,35-49,... for at least one specific reason,01/01/2016,2.2583179370125386
South Africa,F,Age,15-24,... if she argues with him,01/01/2016,1.643167687025191
South Africa,F,Age,25-34,... if she argues with him,01/01/2016,1.4491376417140533
South Africa,F,Age,35-49,... if she argues with him,01/01/2016,1.3784048665606714
South Africa,F,Age,15-24,... if she burns the food,01/01/2016,1.095445136774871
South Africa,F,Age,25-34,... if she burns the food,01/01/2016,1.0
South Africa,F,Age,35-49,... if she burns the food,01/01/2016,0.8366600194099578
South Africa,F,Age,15-24,... if she goes out without telling him,01/01/2016,1.4832397134933097
South Africa,F,Age,25-34,... if she goes out without telling him,01/01/2016,1.4491376417140533
South Africa,F,Age,35-49,... if she goes out without telling him,01/01/2016,1.4142135623730951
South Africa,F,Age,15-24,... if she neglects the children,01/01/2016,2.1679482948781637
South Africa,F,Age,25-34,... if she neglects the children,01/01/2016,1.843908917318703
South Africa,F,Age,35-49,... if she neglects the children,01/01/2016,1.843908917318703
South Africa,F,Age,15-24,... if she refuses to have sex with him,01/01/2016,1.0
South Africa,F,Age,25-34,... if she refuses to have sex with him,01/01/2016,0.8944271976639178
South Africa,F,Age,35-49,... if she refuses to have sex with him,01/01/2016,1.0488088595363112
South Africa,F,Education,Higher,... for at least one specific reason,01/01/2016,1.0488088595363112
South Africa,F,Education,No education,... for at least one specific reason,01/01/2016,2.6076809986528
South Africa,F,Education,Primary,... for at least one specific reason,01/01/2016,3.1464264838909353
South Africa,F,Education,Secondary,... for at least one specific reason,01/01/2016,2.3664318930897985
South Africa,F,Education,Higher,... if she argues with him,01/01/2016,0.7071067811865476
South Africa,F,Education,No education,... if she argues with him,01/01/2016,1.7029386645934819
South Africa,F,Education,Primary,... if she argues with him,01/01/2016,2.0493901066573774
South Africa,F,Education,Secondary,... if she argues with him,01/01/2016,1.4832397134933097
South Africa,F,Education,Higher,... if she burns the food,01/01/2016,0.4472135988319589
South Africa,F,Education,No education,... if she burns the food,01/01/2016,1.2649110734916735
South Africa,F,Education,Primary,... if she burns the food,01/01/2016,1.5491933692626727
South Africa,F,Education,Secondary,... if she burns the food,01/01/2016,0.9486832854847512
South Africa,F,Education,Higher,... if she goes out without telling him,01/01/2016,0.5477225683874355
South Africa,F,Education,No education,... if she goes out without telling him,01/01/2016,1.4832397134933097
South Africa,F,Education,Primary,... if she goes out without telling him,01/01/2016,2.190890273549742
South Africa,F,Education,Secondary,... if she goes out without telling him,01/01/2016,1.4491376417140533
South Africa,F,Education,Higher,... if she neglects the children,01/01/2016,0.7745966846313364
South Africa,F,Education,No education,... if she neglects the children,01/01/2016,1.6733200388199156
South Africa,F,Education,Primary,... if she neglects the children,01/01/2016,2.6267851254656196
South Africa,F,Education,Secondary,... if she neglects the children,01/01/2016,2.0
South Africa,F,Education,Higher,... if she refuses to have sex with him,01/01/2016,0.3162277683729184
South Africa,F,Education,No education,... if she refuses to have sex with him,01/01/2016,1.4832397134933097
South Africa,F,Education,Primary,... if she refuses to have sex with him,01/01/2016,1.3784048665606714
South Africa,F,Education,Secondary,... if she refuses to have sex with him,01/01/2016,1.0
South Africa,F,Employment,Employed for cash,... for at least one specific reason,01/01/2016,2.23606797749979
South Africa,F,Employment,Employed for kind,... for at least one specific reason,01/01/2016,2.9664794269866195
South Africa,F,Employment,Unemployed,... for at least one specific reason,01/01/2016,2.4083189553576294
South Africa,F,Employment,Employed for cash,... if she argues with him,01/01/2016,1.3784048665606714
South Africa,F,Employment,Employed for kind,... if she argues with him,01/01/2016,1.4491376417140533
South Africa,F,Employment,Unemployed,... if she argues with him,01/01/2016,1.5491933692626727
South Africa,F,Employment,Employed for cash,... if she burns the food,01/01/2016,0.7745966846313364
South Africa,F,Employment,Employed for kind,... if she burns the food,01/01/2016,1.0488088595363112
South Africa,F,Employment,Unemployed,... if she burns the food,01/01/2016,1.095445136774871
South Africa,F,Employment,Employed for cash,... if she goes out without telling him,01/01/2016,1.4491376417140533
South Africa,F,Employment,Employed for kind,... if she goes out without telling him,01/01/2016,1.643167687025191
South Africa,F,Employment,Unemployed,... if she goes out without telling him,01/01/2016,1.4491376417140533
South Africa,F,Employment,Employed for cash,... if she neglects the children,01/01/2016,1.76068165908337
South Africa,F,Employment,Employed for kind,... if she neglects the children,01/01/2016,2.9325757247630837
South Africa,F,Employment,Unemployed,... if she neglects the children,01/01/2016,2.0493901066573774
South Africa,F,Employment,Employed for cash,... if she refuses to have sex with him,01/01/2016,0.8944271976639178
South Africa,F,Employment,Employed for kind,... if she refuses to have sex with him,01/01/2016,0.8366600194099578
South Africa,F,Employment,Unemployed,... if she refuses to have sex with him,01/01/2016,1.0488088595363112
South Africa,F,Marital status,Married or living together,... for at least one specific reason,01/01/2016,2.28035080837689
South Africa,F,Marital status,Never married,... for at least one specific reason,01/01/2016,2.3664318930897985
South Africa,F,Marital status,"Widowed, divorced, separated",... for at least one specific reason,01/01/2016,2.6076809986528
South Africa,F,Marital status,Married or living together,... if she argues with him,01/01/2016,1.4142135623730951
South Africa,F,Marital status,Never married,... if she argues with him,01/01/2016,1.4832397134933097
South Africa,F,Marital status,"Widowed, divorced, separated",... if she argues with him,01/01/2016,1.76068165908337
South Africa,F,Marital status,Married or living together,... if she burns the food,01/01/2016,0.9486832854847512
South Africa,F,Marital status,Never married,... if she burns the food,01/01/2016,1.0
South Africa,F,Marital status,"Widowed, divorced, separated",... if she burns the food,01/01/2016,0.9486832854847512
South Africa,F,Marital status,Married or living together,... if she goes out without telling him,01/01/2016,1.5491933692626727
South Africa,F,Marital status,Never married,... if she goes out without telling him,01/01/2016,1.341640768729202
South Africa,F,Marital status,"Widowed, divorced, separated",... if she goes out without telling him,01/01/2016,1.6733200388199156
South Africa,F,Marital status,Married or living together,... if she neglects the children,01/01/2016,1.8165901993339841
South Africa,F,Marital status,Never married,... if she neglects the children,01/01/2016,2.0
South Africa,F,Marital status,"Widowed, divorced, separated",... if she neglects the children,01/01/2016,2.3874672373176424
South Africa,F,Marital status,Married or living together,... if she refuses to have sex with him,01/01/2016,1.0
South Africa,F,Marital status,Never married,... if she refuses to have sex with him,01/01/2016,0.8944271976639178
South Africa,F,Marital status,"Widowed, divorced, separated",... if she refuses to have sex with him,01/01/2016,1.3784048665606714
South Africa,F,Residence,Rural,... for at least one specific reason,01/01/2016,2.8635641793515187
South Africa,F,Residence,Urban,... for at least one specific reason,01/01/2016,2.0493901066573774
South Africa,F,Residence,Rural,... if she argues with him,01/01/2016,1.9748417899587378
South Africa,F,Residence,Urban,... if she argues with him,01/01/2016,1.1832159465448993
South Africa,F,Residence,Rural,... if she burns the food,01/01/2016,1.1832159465448993
South Africa,F,Residence,Urban,... if she burns the food,01/01/2016,0.8366600194099578
South Africa,F,Residence,Rural,... if she goes out without telling him,01/01/2016,1.7888543953278355
South Africa,F,Residence,Urban,... if she goes out without telling him,01/01/2016,1.2649110734916735
South Africa,F,Residence,Rural,... if she neglects the children,01/01/2016,2.345207879911715
South Africa,F,Residence,Urban,... if she neglects the children,01/01/2016,1.7320508075688772
South Africa,F,Residence,Rural,... if she refuses to have sex with him,01/01/2016,1.224744871391589
South Africa,F,Residence,Urban,... if she refuses to have sex with him,01/01/2016,0.8366600194099578
South Africa,M,Age,15-24,... for at least one specific reason,01/01/2016,3.6742346141747673
South Africa,M,Age,25-34,... for at least one specific reason,01/01/2016,2.7386127875258306
South Africa,M,Age,35-49,... for at least one specific reason,01/01/2016,2.3874672373176424
South Africa,M,Age,15-24,... if she argues with him,01/01/2016,2.345207879911715
South Africa,M,Age,25-34,... if she argues with him,01/01/2016,1.7888543953278355
South Africa,M,Age,35-49,... if she argues with him,01/01/2016,1.4491376417140533
South Africa,M,Age,15-24,... if she burns the food,01/01/2016,1.5165750730894545
